# ms	ra_deg	dec_deg
1797832000000	356.555267	15.038515
1797832000000	216.174955	-53.157059
1797832000000	233.351694	-68.637356
1797832000000	206.327503	-24.468431
1797832000000	39.622131	46.780085
1797832000000	181.888974	-1.050050
1797832000000	5.235400	-42.212608
1797832000000	41.939708	-67.574607
1797832000000	138.092101	-80.504210
1797832000000	269.645825	23.431036
1797832000000	3.418366	12.362497
1797832000000	276.756206	-21.303488
1797832000000	101.305823	59.365623
1797832000000	283.798849	-14.065061
1797832000000	91.880870	-35.055578
1797832000000	324.621543	-20.205320
1797832000000	235.639699	7.793648
1797832000000	176.294421	3.707299
1797832000000	126.543717	-37.769428
1797832000000	164.951498	20.348563
1797832000000	255.122928	17.084511
1797832000000	63.147129	30.460754
1797832000000	282.443735	-10.308919
1797832000000	309.968107	-17.322158
1797832000000	228.917016	20.534640
1797832000000	57.898341	35.699929
1797832000000	241.293437	45.753816
1797832000000	358.528248	50.499115
1797832000000	10.061283	-13.341019
1797832000000	45.849416	20.201977
1797832000000	47.853888	-52.045112
1797832000000	354.342049	-27.256201
1797832000000	170.945046	-65.576612
1797832000000	55.786654	-7.076944
1797832000000	254.528727	28.363180
1797832000000	171.394020	-22.853736
1797832000000	27.501546	-12.932953
1797832000000	97.657267	-63.874074
1797832000000	5.759553	-68.322915
1797832000000	283.909140	10.288767
1797832000000	294.665563	12.146167
1797832000000	231.372857	-8.603992
1797832000000	25.433915	17.271341
1797832000000	261.916683	-68.662987
1797832000000	331.117881	-26.796900
1797832000000	26.726869	19.084429
1797832000000	335.256149	-16.994984
1797832000000	63.467202	10.720181
1797832000000	105.621820	56.534155
1797832000000	309.752353	37.802535
1797832000000	14.288125	-29.073182
1797832000000	318.416610	-20.007410
1797832000000	27.420051	19.455978
1797832000000	178.555717	21.587232
1797832000000	285.983058	37.859740
1797832000000	144.841630	56.327752
1797832000000	92.310877	-25.028217
1797832000000	290.890167	-60.512922
1797832000000	146.589512	3.627032
1797832000000	208.263085	28.459036
1797832000000	339.351840	5.540351
1797832000000	125.548518	42.718731
1797832000000	243.692527	13.168328
1797832000000	148.822003	72.097063
1797832000000	336.894178	50.372474
1797832000000	1.795233	18.699676
1797832000000	43.909709	21.171537
1797832000000	144.751452	-0.433445
1797832000000	288.099808	-29.563991
1797832000000	110.358658	30.652470
1797832000000	178.268000	-35.983561
1797832000000	98.145940	28.436970
1797832000000	133.126157	18.369013
1797832000000	287.612051	-54.820430
1797832000000	294.065024	-37.177322
1797832000000	339.208250	-32.507564
1797832000000	163.678878	62.357134
1797832000000	110.454046	-40.586513
1797832000000	302.549214	-34.179910
1797832000000	328.517802	45.449724
1797832000000	30.479804	-48.193766
1797832000000	356.352116	10.302208
1797832000000	300.650807	-42.229604
1797832000000	31.177547	0.932794
1797832000000	106.010816	-57.332534
1797832000000	200.469537	-14.500654
1797832000000	107.904876	69.788655
1797832000000	333.357781	48.736583
1797832000000	137.628681	61.546394
1797832000000	305.176056	44.997158
1797832000000	209.676584	78.796457
1797832000000	149.176695	-45.410714
1797832000000	149.130903	-74.039947
1797832000000	52.101658	-26.323456
1797832000000	252.526403	-58.215085
1797832000000	336.376642	18.502429
1797832000000	164.491600	-31.052981
1797832000000	140.941909	-40.475657
1797832000000	185.897166	-27.618824
1797832000000	289.271322	12.096466
1797832000000	96.924867	1.317584
1797832000000	22.312740	-71.749842
1797832000000	261.142844	-38.291427
1797832000000	344.185557	-41.581870
1797832000000	293.172425	9.145316
1797832000000	270.850000	29.700406
1797832000000	114.608562	-5.290978
1797832000000	317.181610	-44.531131
1797832000000	212.284849	1.108412
1797832000000	139.455174	-58.936664
1797832000000	208.665525	25.877425
1797832000000	43.490382	21.198806
1797832000000	325.439552	68.294701
1797832000000	243.095450	-65.412878
1797832000000	261.812814	25.172477
1797832000000	223.177250	-8.363421
1797832000000	213.797791	-26.349306
1797832000000	151.441568	0.125293
1797832000000	150.126912	-59.230054
1797832000000	202.570399	57.178623
1797832000000	145.615263	21.848883
1797832000000	266.032144	-83.249093
1797832000000	140.435666	-39.025182
1797832000000	51.941688	-16.932234
1797832000000	49.169018	71.030605
1797832000000	253.466848	44.303247
1797832000000	115.216606	32.329799
1797832000000	291.606221	-1.755985
1797832000000	138.226880	42.918299
1797832000000	137.603751	41.528890
1797832000000	58.947019	-1.560197
1797832000000	25.012633	-2.611537
1797832000000	170.343354	-58.556100
1797832000000	305.028495	-19.043576
1797832000000	59.940600	40.948394
1797832000000	315.697531	-19.687623
1797832000000	33.928099	50.839056
1797832000000	39.160916	-39.897706
1797832000000	128.472671	29.512540
1797832000000	162.920506	-5.220612
1797832000000	16.084950	-4.465898
1797832000000	344.825992	-19.178026
1797832000000	277.713808	-48.687851
1797832000000	342.440272	28.737107
1797832000000	16.390865	24.600195
1797832000000	84.068781	45.278165
1797832000000	337.101524	5.681536
1797832000000	330.602980	21.765073
1797832000000	2.596199	-4.143642
1797832000000	355.750995	47.697934
1797832000000	356.148359	54.465220
1797832000000	355.957665	-6.787790
1797832000000	276.665343	-24.522368
1797832000000	273.202345	-19.350001
1797832000000	16.103568	30.722922
1797832000000	SUN	0
1797832000000	MOON	0
1813536000000	359.501001	43.245797
1813536000000	300.413266	-27.211232
1813536000000	42.144561	0.252481
1813536000000	181.410959	-14.154158
1813536000000	306.063273	56.343035
1813536000000	15.980189	10.013930
1813536000000	193.427777	-29.524916
1813536000000	200.476892	-50.414197
1813536000000	296.032875	59.376940
1813536000000	194.012787	-45.121929
1813536000000	197.819803	0.906638
1813536000000	249.528420	58.638858
1813536000000	181.304164	-36.362486
1813536000000	242.744438	-72.649608
1813536000000	22.560576	47.039076
1813536000000	206.437945	39.821395
1813536000000	87.689844	25.097101
1813536000000	165.124767	62.086134
1813536000000	27.418954	17.532386
1813536000000	248.510886	-7.338589
1813536000000	331.280473	-22.984491
1813536000000	154.289365	-27.590274
1813536000000	103.533738	-36.235729
1813536000000	298.710824	-49.685400
1813536000000	310.289033	42.337837
1813536000000	13.569644	-17.658078
1813536000000	2.547745	37.651096
1813536000000	15.480131	-14.808065
1813536000000	24.836088	-22.165849
1813536000000	158.021187	80.189441
1813536000000	5.024357	68.442397
1813536000000	91.074481	14.913373
1813536000000	143.239313	-1.708135
1813536000000	241.542199	25.618758
1813536000000	354.984795	-20.995124
1813536000000	295.111644	-50.034499
1813536000000	93.531570	-9.857511
1813536000000	19.816899	-27.707791
1813536000000	109.960879	-60.216125
1813536000000	251.270598	21.320543
1813536000000	52.227289	-33.853023
1813536000000	84.818765	67.606701
1813536000000	326.777953	17.285141
1813536000000	241.475926	-17.918684
1813536000000	76.869342	-20.346467
1813536000000	285.671495	6.794297
1813536000000	49.466865	0.554832
1813536000000	90.650931	-30.519490
1813536000000	12.998342	34.673950
1813536000000	358.263003	-22.074445
1813536000000	212.623968	41.785135
1813536000000	294.018736	25.238012
1813536000000	280.083734	38.738720
1813536000000	42.893201	33.041861
1813536000000	42.295779	52.918120
1813536000000	234.620122	-36.082399
1813536000000	178.768803	20.748244
1813536000000	230.604847	18.701602
1813536000000	18.667167	-25.414515
1813536000000	175.499136	72.766854
1813536000000	160.127513	60.471448
1813536000000	178.773349	-34.449553
1813536000000	35.486894	-20.001052
1813536000000	150.596542	0.247518
1813536000000	325.960437	-43.578124
1813536000000	73.816204	-10.069205
1813536000000	77.728785	19.140030
1813536000000	155.956811	2.505013
1813536000000	12.336634	45.120153
1813536000000	27.634646	-10.889254
1813536000000	238.028353	-69.191207
1813536000000	81.790371	58.544757
1813536000000	299.130928	-36.901907
1813536000000	157.088583	-47.986112
1813536000000	272.927793	18.710674
1813536000000	176.877244	70.770219
1813536000000	22.518532	25.866757
1813536000000	122.620234	-35.150907
1813536000000	254.963128	38.616173
1813536000000	209.690715	-42.396233
1813536000000	165.134785	20.399037
1813536000000	107.540970	11.036264
1813536000000	321.937890	-22.111537
1813536000000	328.128902	45.526988
1813536000000	263.472470	39.913377
1813536000000	118.225785	18.313510
1813536000000	329.605850	3.080610
1813536000000	201.072287	-29.635331
1813536000000	313.980612	25.895031
1813536000000	352.534054	0.578364
1813536000000	214.870095	-3.909317
1813536000000	217.203104	17.696453
1813536000000	176.341569	-58.112982
1813536000000	82.993689	-46.870525
1813536000000	62.018390	80.016449
1813536000000	242.969559	-17.324591
1813536000000	199.288005	-4.825198
1813536000000	309.127018	29.746854
1813536000000	204.785780	11.344801
1813536000000	61.759073	8.042102
1813536000000	289.253637	18.905556
1813536000000	16.662045	-44.091779
1813536000000	117.446900	29.894623
1813536000000	275.608762	-48.435726
1813536000000	2.896913	-12.910435
1813536000000	240.716970	-33.799653
1813536000000	343.555101	-39.798154
1813536000000	293.529048	-4.092016
1813536000000	174.634320	-39.044183
1813536000000	322.383343	-50.875971
1813536000000	303.368925	67.359736
1813536000000	134.251646	47.302273
1813536000000	329.376089	4.525052
1813536000000	89.209726	-3.829837
1813536000000	291.443707	44.339589
1813536000000	157.661106	-45.792250
1813536000000	310.921200	7.903967
1813536000000	253.971490	24.125982
1813536000000	146.985903	32.003394
1813536000000	191.734786	81.127431
1813536000000	133.884124	26.033335
1813536000000	73.495247	31.063240
1813536000000	157.060591	53.672163
1813536000000	316.767120	-53.623073
1813536000000	241.417128	-8.028611
1813536000000	136.198944	-38.242828
1813536000000	25.726812	45.397001
1813536000000	28.022070	18.288942
1813536000000	346.052154	48.947676
1813536000000	135.621652	-47.493264
1813536000000	4.469733	-62.459914
1813536000000	146.395416	-65.177289
1813536000000	193.572848	27.465505
1813536000000	37.108199	76.807760
1813536000000	20.457468	-7.130331
1813536000000	225.802590	-33.459595
1813536000000	235.085054	-12.220697
1813536000000	283.805835	-43.555485
1813536000000	315.612841	24.351941
1813536000000	115.846978	4.155084
1813536000000	217.404352	-23.889327
1813536000000	46.006702	-10.601555
1813536000000	143.030272	-65.959514
1813536000000	206.332700	44.540580
1813536000000	333.144520	24.464799
1813536000000	186.196557	-17.158749
1813536000000	107.016297	-61.721826
1813536000000	171.833481	-16.193166
1813536000000	132.759054	-39.522935
1813536000000	224.204488	25.707659
1813536000000	8.319911	-8.566366
1813536000000	224.226043	-57.074562
1813536000000	287.618955	1.462788
1813536000000	200.058323	56.770749
1813536000000	74.151491	-35.006475
1813536000000	14.806916	68.312523
1813536000000	41.356220	-17.301073
1813536000000	28.438172	-55.862201
1813536000000	4.503964	-2.911585
1813536000000	197.780390	-13.601812
1813536000000	275.933666	-64.154811
1813536000000	251.614438	80.699979
1813536000000	259.502968	-7.030177
1813536000000	66.919132	22.061096
1813536000000	107.888182	-20.217931
1813536000000	165.009202	-40.108330
1813536000000	149.918289	61.271594
1813536000000	63.569293	63.013013
1813536000000	94.483986	-10.341019
1813536000000	222.123534	47.387196
1813536000000	291.319406	22.721194
1813536000000	134.242372	31.907722
1813536000000	195.084400	-34.886781
1813536000000	28.448968	-25.143416
1813536000000	280.621764	-35.677243
1813536000000	252.120511	26.960380
1813536000000	342.969300	-4.725198
1813536000000	299.521268	51.702572
1813536000000	307.740817	-13.056023
1813536000000	304.635130	49.049229
1813536000000	106.446137	-37.529835
1813536000000	221.132230	-3.375695
1813536000000	329.410082	43.121596
1813536000000	345.363094	-14.482268
1813536000000	139.207150	37.998646
1813536000000	28.982702	-50.965812
1813536000000	146.472217	-25.499071
1813536000000	312.112876	-21.361907
1813536000000	97.861140	-5.204378
1813536000000	255.588156	-32.267269
1813536000000	135.434439	-27.683873
1813536000000	51.605903	-18.634383
1813536000000	170.942203	-39.739748
1813536000000	196.433837	76.479040
1813536000000	41.061032	23.316263
1813536000000	250.307562	-50.249900
1813536000000	206.957871	32.092725
1813536000000	184.229357	-30.703032
1813536000000	0.516160	-14.982353
1813536000000	44.171754	-51.850177
1813536000000	95.817436	-66.728441
1813536000000	272.803441	-64.555977
1813536000000	328.247779	-23.694663
1813536000000	46.434462	-24.549737
1813536000000	20.320122	38.917577
1813536000000	100.356098	-28.986077
1813536000000	279.777665	-15.855179
1813536000000	151.575934	-15.513479
1813536000000	119.821242	68.362397
1813536000000	174.525900	40.993700
1813536000000	292.237666	0.636460
1813536000000	270.143195	-60.064769
1813536000000	33.298323	20.663541
1813536000000	13.701289	43.223169
1813536000000	302.605312	-71.524782
1813536000000	276.371852	39.789331
1813536000000	343.664329	-25.147536
1813536000000	218.166762	55.961114
1813536000000	256.318755	30.208317
1813536000000	105.721617	61.266142
1813536000000	77.311529	-46.516906
1813536000000	152.378860	-51.336330
1813536000000	191.614091	-45.862629
1813536000000	153.310162	76.455569
1813536000000	59.823410	25.523386
1813536000000	337.717077	-8.053143
1813536000000	139.577594	15.446507
1813536000000	175.342321	-15.523877
1813536000000	151.025482	10.003440
1813536000000	25.503944	0.471924
1813536000000	217.992573	-3.579693
1813536000000	343.479370	-70.226314
1813536000000	9.041168	-60.374512
1813536000000	26.321708	25.654794
1813536000000	118.018281	-4.407649
1813536000000	167.102826	28.655919
1813536000000	55.355807	-23.019130
1813536000000	327.740878	-33.900810
1813536000000	168.661392	-26.696541
1813536000000	262.294921	18.373802
1813536000000	91.494775	-5.032291
1813536000000	230.603926	32.340145
1813536000000	160.856569	36.931773
1813536000000	184.546250	60.060381
1813536000000	60.957704	-7.341987
1813536000000	43.968664	-47.688182
1813536000000	217.973179	16.024181
1813536000000	234.298698	-5.544027
1813536000000	311.285086	59.648324
1813536000000	16.763093	14.997470
1813536000000	315.890166	-60.719925
1813536000000	73.167093	44.377956
1813536000000	230.770178	-24.682947
1813536000000	332.544917	42.181195
1813536000000	314.281057	-15.263201
1813536000000	156.047934	-26.523219
1813536000000	73.697589	-0.777314
1813536000000	138.487173	5.451797
1813536000000	262.215192	-73.804669
1813536000000	202.041516	-14.274647
1813536000000	224.768746	9.347028
1813536000000	202.056394	2.565534
1813536000000	293.947185	-22.200033
1813536000000	200.259470	-4.326896
1813536000000	124.951288	34.468369
1813536000000	58.501383	-28.442690
1813536000000	130.366870	-42.654471
1813536000000	272.048063	27.160692
1813536000000	16.330113	-77.978991
1813536000000	225.176265	-42.687691
1813536000000	229.165131	-5.531817
1813536000000	77.262896	-20.250997
1813536000000	143.188528	39.474976
1813536000000	225.255123	-8.168341
1813536000000	13.360710	-72.064872
1813536000000	36.196121	-74.208270
1813536000000	283.175643	-41.146132
1813536000000	303.602185	-61.590529
1813536000000	12.476007	66.829174
1813536000000	349.781924	-45.638830
1813536000000	258.170119	79.082322
1813536000000	326.278594	40.969310
1813536000000	116.716983	-18.835554
1813536000000	256.865718	-33.888244
1813536000000	185.687627	74.573161
1813536000000	77.901612	27.283216
1813536000000	0.019297	-37.326685
1813536000000	51.281396	9.060082
1813536000000	19.658286	35.322983
1813536000000	4.540045	67.662097
1813536000000	256.076716	41.568616
1813536000000	264.415890	5.775803
1813536000000	19.703422	-45.801755
1813536000000	347.678976	-10.538387
1813536000000	218.208082	-77.491891
1813536000000	225.122472	5.849722
1813536000000	359.034935	-50.487039
1813536000000	242.069760	-15.068340
1813536000000	256.226118	60.068031
1813536000000	226.469049	52.957371
1813536000000	279.574316	7.651296
1813536000000	255.373137	61.440713
1813536000000	239.875223	-75.886934
1813536000000	98.954926	-18.270240
1813536000000	165.862767	36.450742
1813536000000	233.480747	-68.121818
1813536000000	12.695220	21.654728
1813536000000	142.473065	-41.234063
1813536000000	228.507817	4.443674
1813536000000	55.236757	-18.379811
1813536000000	171.157735	12.112626
1813536000000	340.124684	16.644912
1813536000000	210.868656	8.762669
1813536000000	299.533408	29.844985
1813536000000	108.143466	-33.063981
1813536000000	270.078184	-62.408897
1813536000000	140.003004	-69.226744
1813536000000	317.898636	-12.000443
1813536000000	40.076492	-53.387827
1813536000000	290.998439	5.776674
1813536000000	134.919108	-34.375544
1813536000000	352.028096	8.792125
1813536000000	219.209902	39.294906
1813536000000	80.071783	-20.509016
1813536000000	156.846840	-0.802750
1813536000000	44.681148	11.579511
1813536000000	259.178247	38.765632
1813536000000	337.550029	11.570293
1813536000000	200.837270	-15.628501
1813536000000	73.273074	38.173625
1813536000000	261.932238	34.688125
1813536000000	256.037575	-58.211680
1813536000000	3.231804	86.241088
1813536000000	124.986432	49.576027
1813536000000	321.772207	52.591434
1813536000000	90.695334	24.190763
1813536000000	69.340338	-59.261851
1813536000000	211.150226	-73.559987
1813536000000	324.022848	-2.041174
1813536000000	198.957440	-22.452522
1813536000000	332.594714	-38.629278
1813536000000	315.455263	-69.658504
1813536000000	19.619431	35.848317
1813536000000	153.708513	-45.453100
1813536000000	215.636557	9.212024
1813536000000	336.985901	16.483556
1813536000000	319.329274	10.062146
1813536000000	21.717449	-30.461054
1813536000000	255.542661	72.624581
1813536000000	301.096825	-51.606599
1813536000000	190.740924	-38.771749
1813536000000	291.107465	-30.172011
1813536000000	29.223110	20.463362
1813536000000	101.860588	42.241349
1813536000000	313.805468	-24.411683
1813536000000	71.988924	66.207279
1813536000000	137.588920	-17.254321
1813536000000	68.158864	-78.985671
1813536000000	318.468424	-31.223960
1813536000000	174.897464	37.426156
1813536000000	213.194367	-58.999126
1813536000000	122.211090	42.830344
1813536000000	124.908255	-11.338485
1813536000000	58.465587	-76.309400
1813536000000	30.853044	-15.198412
1813536000000	337.813850	-10.521953
1813536000000	359.083171	-70.341986
1813536000000	65.360802	24.026369
1813536000000	340.007762	-13.519933
1813536000000	249.665755	-45.221843
1813536000000	346.626962	-18.416260
1813536000000	328.976646	-7.276153
1813536000000	198.609564	-81.124580
1813536000000	97.797875	-7.471528
1813536000000	281.392182	-71.081864
1813536000000	106.894233	44.161623
1813536000000	195.979164	-69.078920
1813536000000	73.313043	-17.610051
1813536000000	108.648534	43.189205
1813536000000	295.208865	-52.668906
1813536000000	174.925304	35.398476
1813536000000	307.035240	40.552226
1813536000000	127.203053	29.365687
1813536000000	332.266087	-58.853620
1813536000000	292.588946	-38.827148
1813536000000	238.706538	1.844863
1813536000000	309.868551	25.684346
1813536000000	39.953989	-35.479133
1813536000000	346.148747	33.764683
1813536000000	351.368838	-45.896673
1813536000000	112.770243	46.090556
1813536000000	315.900630	-41.444347
1813536000000	8.891873	4.570438
1813536000000	211.463089	42.215420
1813536000000	101.960866	-19.016511
1813536000000	279.687428	-45.709186
1813536000000	233.694649	-50.349869
1813536000000	309.127999	42.723644
1813536000000	127.871959	-35.505859
1813536000000	115.601957	5.768304
1813536000000	290.428352	-62.963202
1813536000000	117.656138	12.911220
1813536000000	100.630437	40.621718
1813536000000	261.643343	-33.446916
1813536000000	297.277650	7.058781
1813536000000	59.398516	-18.965460
1813536000000	342.452197	-21.760111
1813536000000	212.901459	-32.862269
1813536000000	25.825292	12.087721
1813536000000	193.113103	-29.070730
1813536000000	128.561455	-37.024785
1813536000000	184.126476	7.612744
1813536000000	281.717549	-36.679788
1813536000000	64.027197	14.605328
1813536000000	297.748282	-53.252379
1813536000000	354.027656	12.220083
1813536000000	322.637119	-12.911344
1813536000000	186.568190	22.892838
1813536000000	161.896189	19.627362
1813536000000	232.692316	6.212868
1813536000000	100.867478	-55.792350
1813536000000	65.756688	-17.031653
1813536000000	346.199296	-37.229676
1813536000000	294.452887	-68.815719
1813536000000	190.587161	-75.549732
1813536000000	38.530060	78.176750
1813536000000	78.554360	41.808316
1813536000000	120.046350	23.957181
1813536000000	292.633141	30.034276
1813536000000	117.080623	47.340234
1813536000000	156.741258	2.818341
1813536000000	305.759040	-48.572402
1813536000000	231.179417	-58.577469
1813536000000	263.555769	-39.380502
1813536000000	350.792197	17.856755
1813536000000	7.029846	15.245667
1813536000000	353.813551	43.340364
1813536000000	282.307810	-56.039989
1813536000000	299.745708	17.026399
1813536000000	265.650044	16.583897
1813536000000	107.275868	-19.111994
1813536000000	325.602173	-44.729632
1813536000000	335.431706	-51.686624
1813536000000	39.890108	-6.692664
1813536000000	116.861460	49.942729
1813536000000	44.425525	71.581230
1813536000000	127.289630	-5.750390
1813536000000	242.202824	70.227676
1813536000000	138.832763	-49.093657
1813536000000	145.025355	22.140933
1813536000000	2.515360	38.912593
1813536000000	283.057488	-4.529488
1813536000000	186.588427	21.915454
1813536000000	333.837127	29.609015
1813536000000	273.150468	46.763054
1813536000000	153.475157	-12.764155
1813536000000	133.291412	-28.795217
1813536000000	273.708507	13.946436
1813536000000	25.764370	8.271257
1813536000000	356.321948	17.033107
1813536000000	26.786629	-31.651166
1813536000000	263.697976	59.284880
1813536000000	69.451648	-36.023731
1813536000000	267.097706	-47.007358
1813536000000	103.510610	5.281538
1813536000000	259.605440	-63.902317
1813536000000	206.158282	-31.151898
1813536000000	316.672416	-35.004711
1813536000000	257.426920	-10.341980
1813536000000	87.563195	43.615949
1813536000000	169.731561	-69.667256
1813536000000	228.721686	18.938091
1813536000000	155.052109	-20.252069
1813536000000	61.840258	-80.128215
1813536000000	242.771368	38.124213
1813536000000	268.782813	-61.441674
1813536000000	190.488890	19.234002
1813536000000	16.196472	36.814358
1813536000000	353.727630	5.075018
1813536000000	94.583262	-59.240034
1813536000000	240.635387	-21.228145
1813536000000	335.424523	29.717796
1813536000000	189.561645	23.240720
1813536000000	315.077700	-63.063088
1813536000000	130.477577	23.320429
1813536000000	154.945176	14.537931
1813536000000	106.008727	-53.537821
1813536000000	83.855001	-20.964949
1813536000000	276.809080	32.810392
1813536000000	207.105762	1.026056
1813536000000	125.559542	54.972721
1813536000000	21.374304	-10.096237
1813536000000	36.341324	-2.755191
1813536000000	353.747079	73.674284
1813536000000	33.985815	55.050650
1813536000000	7.134090	57.151405
1813536000000	91.911104	37.220063
1813536000000	39.969170	41.926316
1813536000000	310.915818	35.571299
1813536000000	115.635507	-67.496296
1813536000000	SUN	0
1813536000000	MOON	0
